Company Name,Company Link,User Name,Number of Investments,Invested Flag,Amount if Time Ago,Question,Answer
MSBAI,https://www.startengine.com/msbai,Joseph Harrison,16,Yes,4 months ago,"Hi Mr. Grosvenor,
I just read an article about Google's Quantum Computer system that can possibly be operationalized within the next three years. It is supposed to be so powerful in its computational and analytical abilities that it blows away any supercomputer now in existence or in existence in the near future. Would Guru be an outdated form of computer interface and problem solving if or when the next generation of computers (Quantum Computers) debut supposedly within the next few years? Does your firm have people trained in Quantum computeration? I am a complete novice in this field and it just seemed related somehow to what Guru is seeking to impact in terms of innovative computer technologies. I look forward to your answers.","Hi Joseph,
Thanks for your question. As computing power increases, the need for a cognitive AI assistant to minimize the human workload to make use of that computing power increases as well. In other words, if the promise of quantum computing, and 'even' the promise of exascale computing, are realized GURU will be needed 'even more' - in fact, having an intelligent manager of this computing becomes absolutely necessary because there is a point where the amount of work needed by the human to setup, run, synthesize results, etc. becomes so high that it's impossible to use all the computing power. We have indeed designed GURU knowing what the future of computing likely looks like (influenced for instance by our work at the Oak Ridge Leadership Computing facility - I happen to be returning from the Department of Energy's AI town hall this week where we were talking about and planning for exactly this scenario)
Also, please note that there are differences in opinion about what has been accomplished so far:
https://www.forbes.com/sites/johnkoetsier/2019/10/23/ibm-googles-quantum-supremacy-is-150-million-percent-wrong"
MSBAI,https://www.startengine.com/msbai,Jacob Rexius,14,Yes,4 months ago,Who are your most notable investors?,"Hi Jacob, investors that have chosen to be disclosed publicly are listed on our AngelList page and on PitchBook. Check out: https://angel.co/company/msbai/funding and https://pitchbook.com/profiles/company/267019-66 also see F6S: https://www.f6s.com/msbai/about"
MSBAI,https://www.startengine.com/msbai,Joseph Harrison,16,Yes,4 months ago,"Hi Mr. Grosvenor,
It was great to talk to you this morning by phone. The more we talked the more I could see how your company can have a transformative impact on engineering and other professions and industries. I look forward to seeing the reception and productive extrapolation of GURU over the next number of years!","Joseph, it was a pleasure to speak with you. You really get where we're taking GURU, and we are thrilled to have you on board!"
MSBAI,https://www.startengine.com/msbai,John Fritz,3,No,4 months ago,Are you on track for first pilot customers next month (Oct. 2019)? Are they free as quid pro quo or what?,"FYI John, on the note of first pilot customers, please see our latest announcement of one of these in the October 8th update."
MSBAI,https://www.startengine.com/msbai,Gary Moyer,6,Yes,5 months ago,"To Allan Grosvenor, I'm a non-tech marketing person but I'm really impressed with your ideas. Are you considering partnering or providing GURU to key engineering schools to 1) expose your support process to future inventor engineers, 2) gain additional insights from these users to further fine tune GURU (not that I think that's necessary, just a practical byproduct of fresh eyes usage), and 3) expose GURU to more target SME's you mention above. GURU is exciting. I assume your application can be adapted by other disciplines like health care or biotechnology (not to get ahead of ourselves). I thought the ITIF report was eye opening from my stand point. Very educational article. I'll be an investor. GOOD LUCK!

Gary","Our commercial go to market strategy involves a few phases, we agree that partnering with schools is important and we have been in discussions with a first group of schools across the country and internationally. You're right that 1) we certainly do want to get young students and new engineers involved, 2) we in fact chose to architect the system so that we are able to constantly update and refine our agent generation process and that this core technology as well as user interface will be iteratively improved based on our interaction with the users, 3) and yes we are engaged already with a number of SME's and have a strategy to scale up these customers.
Regarding 'other disciplines' - or what we call 'adjacent markets' I mentioned above that our go to market follows a few phases: right now we are in the first phase of preparing the commercial release for first customers that we will work closely with (we adopted the Paul Graham 'Do Things that Don't Scale' strategy). We recently discussed in the updates our 'tooling' we've been developing to build and train our hybrid learning agents and these platform developments are crucial to our ability to scale up the number of capabilities the assistant has. We focus on engineering, and first beach head markets like aerospace and energy. Advances in the tooling, built on top of the architecture choices we made to ensure GURU is highly scalable enables us to grow into adjacent markets, and you're right that we will grow into more disciplines. You're right that the recent ITIF report makes it crystal clear how much of a void we are filling. Thanks for joining us as an investor Gary!"
Open Box Buy,https://www.startengine.com/openboxbuy,Scott Tobia,4,No,10 days ago,"Honestly Rich it must be disappointing to have been here over a year raising money, dodging questions, pilfering funds you have raised and watching other real companies with real valuations raising 100's of thousands of dollars.

These BS claims you keep making (Big news soon, looking at retail spaces etc) for the last year has played out. Your lies about a shareholder base to go public is just that. It takes 36 shareholders to go public. You didn't have two dimes to rub together when you started this raise. You had bankrupted one company to get out of a lease and then withdrew it which to me is fraud. You keep claiming this note is investor protection but a convertible note does not survive bankruptcy (which you are good at).

you need more than a million to open the store you need deposits, cash for staffing, inventory, build out etc. You have been ""Testing the waters"" for a year and this is still a big pile of steaming crap. You are spending the money you raise on ads to raise more money and I doubt you have the 40k+ it will take to file a Reg A to raise the 1 million+ you want. Would love to see your PCAOB audits for that

Please tell us though what kind of salary are you taking?

Would you care to let us know why you have not signed the warehouse/store space you have been saying was coming for at least nine months?
Why not do a convertible note at a real valuation? You say you have 500k in assets with all those USED store furnishings. Why did you instead choose to set it at 15 million ? You want people to invest at a value the company MAY (More than likely not) will be worth in the future taking all the risks since I believe I saw you have a whopping 500 in cash of your own money and some fixtures that are questionably owned by you. I understand the note has no value but to convert you have to raise 3 million before it would convert. For you to raise 3 million the valuation would have to be 15 million or some number close to that for you to not lose control. Of course what right minded person invests three million in a business with nothing being run out of a home with no product to sell? So yes I see a guy who filed a bankruptcy to get better terms on a lease (not because he was bankrupt

Truth is there is no value to the company because you have nothing to offer other than some store fixtures for this mythological company","Hello Scott,

Actually I’m extremely pleased with our results so far and very proud to have the investors who’ve already chosen to participate in our opportunity. And in regards to your other comments, we believe we have already adequately responded to your comments about the same subjects on more than one occasion. As we have mentioned in our previous responses, it is clear to us from your repetitive negative comments that you have made up your mind from the start that you don’t like our company, our offering, and even myself personally. As we’ve also stated, while it’s unfortunate, we completely respect your freedom to have your own opinion and we recognize that it seems that it greatly differs from our own perspective. It seems completely obvious to us that it really doesn’t matter what we say or do, it won’t help or change the narrative that you have constructed about us based upon your previous judgements. As you are not a current investor, and it you’ve made it abundantly clear that you will never be an investor in our company, we don’t see the need in engaging further with any conversations which ultimately lead nowhere. In our opinion it is an exercise in futility.

I would like to leave it on a positive note that we do recognize that your heart seems to be in the right place in your efforts to uncover fraudulent companies and outright bad investment opportunities. So while we probably will never see eye to eye, we wish you nothing but the best with your other StartEngine investments and opportunities.

Regards,

Rich"
Open Box Buy,https://www.startengine.com/openboxbuy,Jason Wade,8,No,11 days ago,"Rich, if it takes $1.5-$2m of capital to open each store, what do you hope to accomplish with this small raise?

Also, why would you want to suffer dramatically reduced net margins by going brick & mortar instead of just selling online?","Morning Jason,

Great questions and I’m happy to respond. There’s quite a lot of information I could cover here however I will do my best to keep it concise. Also, please forgive any typos as I’m answering from my cell phone while out. It was too important to me to get right back to you.

First of all, my quotes for a new store include all the build out, shelving, signage, displays, back warehouse, office, checkouts, computers, and any other infrastructure necessary per store. Since I already have a full 35,000 square foot stores assets ready for turn key, we are already $500K up to $1 Million ahead of the game.

The only thing we need to open the store is about $1 Million of inventory. $750K on the shelves and $250K in rotation either ordered, on the road, or in processing to make it to the floor.

This $100K raise was originally planned to always simply expand out to a $1 Million raise after we “tested the waters” with the $100K first. There’s quite a bit more upfront expense for the $1 Million raise vs the $100K due to legal and accounting costs.

The $100K was really planned to be used as a little working capital to help the process along and I expected to either expand to the $1 Million or obtain an inventory line of credit to give us the remainder of the inventory needed to fill the store.

I’ve learned throughout this campaign that we missed the mark slightly by overstating our retail concept, as we are really more of a liquidation company who specializes in being a better solution to the growing problem of retail returns and overstocks for retail both online and in stores. As online sales grow, this inventory problem is becoming a massive headache for companies like Amazon. Brick and mortar have average returns of 8% of their gross sales and online sales average about 20% up to 30%. So we’ve been more focused on how to be a solution to this problem for companies such as Amazon, while the retail stores, online sales, and now wholesale are simply different methodologies for us to turn more and more products.

The question of why brick n mortar vs online is a much bigger question, however the short answer is that the secondary market will never do well online. Bottom line is that all of the shipping and handling make it impossible to deliver the deeply discounted prices that are required to compete in this space.

There’s tons of articles and information online as to why TJ Maxx is absolutely killing it in retail ($37 Billion) and will never really be a big player online.

The last reason we are starting with a small raise here is to gain the stockholder base necessary to eventually go public which is on of our main exit plans for our investors.

Right now we’ve been heavily focused on our wholesale distribution that we’ve recently rolled out. It’s helping us cash flow while we move forward on our fundraising efforts as well as creating a much more attractive investment for new money. It also dramatically drives down the cost of new money to the company so we feel that this is a great new addition to our company plans.

It quickly became evident to me that our biggest mistake in getting into crowdfunding was underestimating the amount of money needed to market the offering. It was a foreign concept to me to spent money advertising to raise money as I’ve always been very successful doing it on my own face to face. We have simply learned from this and have made the necessary adjustments for our next round. The cash flow that we are now producing from wholesale revenues along with this seed capital, will be leveraged to expand to a much larger round and give us a marketing budget to reach the investors.

Hopefully I adequately covered everything you requested. Please feel free to reach out anytime! And thanks for the thoughtful questions.

Rich"
Open Box Buy,https://www.startengine.com/openboxbuy,DAN TROTTI,,No,17 days ago,"Rich,
Would you be interested in having a Southern Region like Houston Texas as a home office or base? Looking to spearhead an opportunity. What type of investment would it take to open up a distribution center and several retail outlets around town?","Good Evening Dan,

I’m always up for discussing possible growth opportunities. It’s interesting that you mention Texas because I’ve said that most likely at some point as we grow, it might make the most sense to have our base operations in Texas as it would make reaching any store throughout the country much easier for travel. That question isn’t just a simple answer as “there’s more than one way to skin a cat” as the saying goes. With that being said, each store requires about $1 Million in inventory ($750K on the shelves at all times and another $250K in rotation) with another $500K-$750K in buildout, displays, shelving, infrastructure, signage, etc with a small amount of working capital required for staffing and startup. So you could safely estimate about $1.5 Million up to $2 Million per store and maybe another $250K-$350K for a distribution center. So just a ballpark estimate for a couple of retail locations and a centralized distribution center could be a minimum of about $3.5 Million up to $5 Million. Much of what will dictate the costs will boil down to how we acquire property, the possible build outs, shelving, displays, etc. Those figures can make things very expensive or on we can find many great ways of saving money by purchasing used shelving from a closed down big box retailer for an example. Hopefully that gives you a little insight to your questions.

As stated, I’m always up for discussion of new business opportunities if you would like to chat further.

Thanks for your interest and please feel free to reach out anytime!

Rich"
Open Box Buy,https://www.startengine.com/openboxbuy,Jordan Talley,7,No,2 months ago,"Hey Rich,

Thanks for answering all of my questions thus far. Regarding the finances, will there be any update on sales or any financial statements for the 2019 fiscal year soon?

Thanks,

Jordan Talley","Hey Jordan,

We might post when we have some exciting or special news to share in regards to sales, however 2019 financials won’t be available until after taxes are completed in 2020. Typically StartEngine requires this to be updated by April I believe.

Thanks again,

Rich"
Open Box Buy,https://www.startengine.com/openboxbuy,Jordan Talley,7,No,2 months ago,"Hello Rich,

Thanks for answering my previous question. I had one more question, have you looked into the use of Shopify as a platform to assist with sales and exposure?

Thanks,

Jordan Talley","Good morning Jordan,

I believe Shopify is a subscription service to build your own website in order to sell. With this approach, we must work at building our brand, trust, and traffic online which takes considerable time and money. That isn’t part of our current business model. We are a true liquidator in the sense that we turn inventory as quickly as possible. So our approach for online sales is now and has always been to go where the hundreds of millions of consumers are already shopping via eBay, Amazon, and just recently Wayfair. We found it much more lucrative to simply sell there and compete on being the absolute lowest price. In this way, we sell through product as fast as possible. We leverage these massive brands marketing, traffic, trust, and even their discounted shipping rates in order to turn inventory.

Thanks again,

Rich Marino"
Open Box Buy,https://www.startengine.com/openboxbuy,Jordan Talley,7,No,2 months ago,"Hello Rich,

I’m interested in placing an investment, particularly with the convertible note offering. I was wondering the status on the first store opening and any updates on sales?

Thank you,

Jordan Talley","Hi Jordan,

Thanks so much for the interest.

Our current plans are to have the new store in Henderson open by the 2nd or 3rd quarter of 2020. Right now we are mainly focused on our newest direction of wholesale and generating revenues for the company during the transition into the new space. As we have only begun selling this way last month, our first real month of sales will be this month of December. Due to an unfortunate delay in receiving our inventory shipment in a timely manner, we will most likely only sell off about half of our inventory by year end. However there is still a very strong chance that we will sell out of our inventory completely.

We are in discussions now with a large industry supplier with whom we have done business with now for almost 10 years creating a possible strategic alliance for new inventory procurement. We also have been approached by a retailer on the East Coast who has been in business for over 20 years to possibly rebrand their operations under our brand name and at the same time are being pursued by several potential owner/operators looking to possibly ""franchise"" locations in California and Utah.

There's actually much more we have in the pipeline that will be disclosed over the next several months. This is definitely the most excited I have been about our business in a long time and I can hardly wait to share it with our Crowdfunding family of investors.

Have a terrific day!

Rich Marino"
Open Box Buy,https://www.startengine.com/openboxbuy,William Jacobsen,2,No,3 months ago,What is the Cost per share?,"Hi William,

This is actually an offering for convertible notes, which is essentially a loan to the company that earns 10% interest until the point that they do convert into shares of the company. We chose this route because it gives you as an investor all the security of a debt structure during this early stage of growth, then it converts to equity at a 20% discount from what the new investments pay per share. We believe this is the absolute best option for you and I will give an example as to what could happen in this situation.

Let’s assume you were to invest $1,000 today and it took us a year to convert your notes into shares, and the new investors were to pay $1 per share a year from now. At the point of conversion, you would have earned $100 worth of interest giving you a total of $1,100 value at conversion. Your 20% discount will give you shares at $0.80 per share. Your initial investment of $1,000 would convert into 1,375 shares worth $1 per share for a total value of $1,375 worth of common stock in the company. That’s a possible return of 37.5% earned on your money in the first year alone! We anticipate taking the company public in the future so your shares could potentially be worth many times multiple.

On the downside if we were to not reach our goals for some unfortunate reason, as a convertible note holder you are protected by the value of the company assets in the case of a liquidation. Shareholders come behind debt holders so they are not as protected on the downside.

We see this as the best option for our crowdfunding investors coming in now.

Thanks for your interest and please feel free to reach out anytime!

Rich Marino"
Open Box Buy,https://www.startengine.com/openboxbuy,Gary Lawson,37,Yes,4 months ago,"How many locations do you currently have? I am interested , but desire more info before I put my money out!","Hey Gary,

This will be the first location for Open Box Buy Corporation that we will be opening soon. We've always operated only one location at a time in our previous partnerships that have now been dissolved. Open Box Buy Corporation was formed to be the holding company for our next store and every other store we open in the future. It is our goal to have all stores going forward in this one parent company.

Thanks for your interest and please let me know if there is anything else I can do or answer!

Rich"
Open Box Buy,https://www.startengine.com/openboxbuy,Vince Hesser,,No,5 months ago,"Happy to see you making progress Rich! My wife ALWAYS loved going to your store on Rainbow in Las Vegas. The product selection was great for the discounted prices. I've also read how the retail discounters are killing it in the market, so I can see how this can be a great success.",Thanks so much Vince! So glad to have you as part of the OBB Family for so many years!
Open Box Buy,https://www.startengine.com/openboxbuy,Scott Tobia,4,No,5 months ago,"This post will be called the ""Rich Lies""

In your most recent response to me you claimed "" We are definitely happy and excited that we've raised the amount we have because we have done it all without any marketing budget"" yet you started your advertising with DNA Agency over 4 months ago and even advertised and I quote""
New Marketing Efforts Brings Amazing and Unexpected Results!
We have since partnered with the Digital Niche Agency to roll out our social media advertising campaign which have been live now for only a few weeks time.""..

That wasn't free? You paid a couple grand for them to be set up + 20% or more of the total ad spend. You were touting the amazing results yet you stopped. What was your ROI? Why did you stop? Why did you lie and say there was no ad budget?

Three months ago you said ""$60,000 Investments As of Today with Minimal Advertising Expenditure
First off you spent 3k but you just said you had no advertising so far in your response. 2nd you still didn't answer what happened to that money? Why did the big investor pull it back? Why did you just lie and say you had not advertised?
14 days ago you posted in an investor update "" We have also just executed a new contract with the Digital Niche Agency (DNA) to handle all of our social media marketing content. They were responsible for completing our initial advertising test run, which to both our company's pleasant surprise, returned much better than expected results....

The reality is rich that you are running a ponzi scheme so to speak with the advertising. Getting some money from investors, running ads hoping you get more than you spend so you can reinvest it. The reality is you have no money in this company, no outside money invested you keep alluding to, no retail space nor a hope of getting one because you have no money yet you keep talking about the coming soon space. I am familiar with the Vegas real estate market and if you had cash you could have had several spaces in Summerlin Was even a nice space at the premium outlets there. Bottom line this is going nowhere have no cash yet keep discussing pipe dreams. Yes I understand a convertible note. I am an accredited investor. I also understand you have no chance of this working by your own admission you cant open. You discuss liquidation for the note but there is nothing to liquidate. You are so far in over your head here in my opinion you are going to drown. After your first 24 hours you have raised 28k","Scott,

There have been no “lies” as you put it. I said that we’ve done it without any real marketing budget which is true. We did a short test run as you pointed out and we are just now rolling out a small advertising budget, so the money raised to date was done without any long term advertising program such as what is done by the larger campaigns. I’m sorry however I don’t consider our test run an actual market campaign or budget. Our media spend of a few thousand dollars in the first test campaign is a far cry from the $10K to $15K per month that others are spending at a minimum as I’ve been told.

To address the two investors who dropped, it was over a timing technicality when we did our 60 day extension. The extension is considered a “material change” to the offering according to the SEC. All investors whose funds hadn’t yet cleared need to respond via email within a few days with reconfirmation. They simply missed the deadline and Startengine canceled their investments. I’m not actually worried about those investors at this time.

What you call a “ponzi scheme” is actually what the team at Startengine recommends to businesses as a normal practice that is done by most companies raising on the platform. They have advised us that companies start out with friends and family and after raising a little funds on Startengine, begin reinvesting their newly acquired capital into social media marketing and so on. That’s exactly how their staff has told us most companies do it.

I will say that my hesitation comes from spending advertising money just to raise money. It was a very foreign idea for me and I was a bit stubborn to conform as I would have preferred to do it without having to do so. However this way of raising capital is a completely different animal and I’ve learned that social media is truly the best way to reach our audience so now I’m on board with the program.

Like I have stated, it seems quite obvious to me that it really doesn’t matter what I say as for some reason you’ve decided that you simply don’t like our offering. We completely respect your decision and wish you on the best with your other investments."
Open Box Buy,https://www.startengine.com/openboxbuy,Scott Tobia,4,No,5 months ago,"Rich against my better judgement I will respond. First lets discuss your raise and your comparison to Red Lilly. You started your raise back in February possibly January. You have raised an amazing $5,674 a month. In that time you were over 50k at one point until a large investor pulled out after coming to their senses. Would you care to enlighten us on why that happened? Why with all your hype of how great the raise is going are you only averaging 5k a month?

Would you care to let us know why you have not signed the warehouse/store space you have been saying was coming for at least four months?

Would you care to explain the false bankruptcy you filed to get better terms on a lease?

Would you care to explain to your ""Convertible Note"" holders why you wouldn't do that to them?

Would you care to explain why a single cent of the money you have raised has not at least went to product you could have sold on Amazon and Ebay for a profit to at least show something positive to investors? Maybe because you are living off of it?


Why not do a convertible note at a real valuation? You say you have 500k in assets with all those USED store furnishings. Why did you instead choose to set it at 15 million ? You want people to invest at a value the company MAY (More than likely not) will be worth in the future taking all the risks since I believe I saw you have a whopping 500 in cash of your own money and some fixtures that are questionably owned by you. I understand the note has no value but to convert you have to raise 3 million before it would convert. For you to raise 3 million the valuation would have to be 15 million or some number close to that for you to not lose control. Of course what right minded person invests three million in a business with nothing being run out of a home with no product to sell? So yes I see a guy who filed a bankruptcy to get better terms on a lease (not because he was bankrupt) who could do the same thing to the note holders and laugh all the way to the bank again. Red lilly did have a legit valuation something you don't have.

Your goal is not to help as many people as possible with this investment in my opinion. It is a last ditch effort to try and salvage something you lost through poor decisions (like the previous lease) Maybe some folks will get a good deal on used stuff and investors are being overcharged for nothing in my opinion.

Moving to the stock website I will say this. It looks like the things they have","Hey Scott,

We are definitely happy and excited that we've raised the amount we have because we have done it all without any marketing budget. We have been told by every CEO from at least a half dozen companies with whom we spoke to that have successfully raised at least a million dollars on crowdfunding that this is an absolute necessity. So yes, we consider it a big win and are extremely appreciative of all of our current investors who came to us organically.

We actually hired a corporate consultant, who has extensive experience in building companies and taking them public, to develop our plans for capital. They advised us of the best ways to set up the investors and the company for success in this round and in future rounds of investment. This is how we came to the decisions of what is best for all investors, now and in the future.

You are definitely correct that we aren't yet in a place to bring in the $3 Million worth of capital today. However that wasn't what I was saying as that was never the plan. The investors, with whom we already have met, are interested in the equity investment for growth and expansion once we are open and operating in the new location. Again, this is the point of using the convertible note for now and it's subsequent conversion later with the bonus discount given to these investors for getting in early.

It is quite clear to me from your comments that you still may not completely understand convertible notes, a company's reorganization of debts, and the most important thing which is the protection of debt holders who have priority above all shareholders in the case of a bankruptcy. To clarify, in your proposed scenario of a bankruptcy, the exact opposite of what you are suggesting happens. The convertible note holders will be paid first after the liquidation of assets and the shareholders such as myself would get whatever is remaining, if anything. This was my exact point in my previous response that in a ""worst case"" scenario of a bankruptcy, the convertible note holders have security where they would not as shareholders and it is a far better protection mechanism for the investors at this time.

Although it is very unfortunate, from your comments, it seems to me that very early on you made the decision that you don't like our offering, our Company, or myself which causes you to base all of your judgements on this negative point of view. At this point, I believe it really doesn't matter what I say, as you simply are not going to like any answer I provide.

I do wish you good luck in all of your investments which you do choose to participate."
Open Box Buy,https://www.startengine.com/openboxbuy,Scott Tobia,4,No,5 months ago,"Rich,

Was reading some comments down below and your answers. What makes you think someone is going to invest 3-5 million in your company when even the lowest sophisticated investor(CF investors for the most part) wont give you money? You have no product, no building, no cash. Why would someone give you three million?


Your biggest problem is trying to use this well it will convert to equity at 15 million maybe minus the discount blah blah blah. You should have had a priced round with a 6 million valuation, $100 minimum instead of trying to screw people and say well we don't know how to value the company. Truth is there is no value to the company because you have nothing to offer other than some store fixtures for this mythological unicorn store you are dreaming of.

I would encourage you who are considering investing to take a look at this review. http://mvpstockpicks.com/open-box-buy-equity-crowd-funding-review-beware/","Hey Scott,

So it’s obvious that you personally do not like our offer which is absolutely your choice and we respect your decision. However based on results of investments within the crowdfunding offering as well as outside of the offering it is clearly obvious that we have many more investors who do like what we have to offer. I’m not sure why you choose to waste your time reviewing our offering when you’ve clearly made your own judgement based on your own misunderstandings. Unfortunately we’ve already attempted and it is very clear based on your “$15 Million blah blah” comment that we have failed to help you understand that this is a convertible note and there is no valuation set at this time. Contrary to what you believe, this is by far the best protection we can give an early investor as this is a debt to the company and not yet an equity investment.

By structuring it as a convertible note, in the worst case scenario of a failure in the early stage of a new company, these investors are protected by having claim against all assets in a dissolution. This is not the case for equity investors, such as myself, who would get nothing. This is specifically why convertible notes are so attractive to more sophisticated investors and most often used in early stage companies such as ours.

It is disappointing to hear that you believe somehow our intent is to hurt someone when our goal is obviously to help as many people as we possibly can. We do this by saving people money with the products we carry, creating new job opportunities, as well as offering investment participation for others to share in our success.

I actually encourage our investors to check out any reviews. I would like to point out some of our own “red flag” questions about the specific site you mentioned.

First, why do they offer stock opinions On a website providing absolutely no resumes, bios, or portfolio proof of any success that their recommendations have any credibility.
Secondly, from their comments about us, do they understand the value of a convertible note and it’s protections over common stockholders in early stage companies? Or do they understand that a valuation cap is absolutely not a current value to a company of any kind? Thirdly, what can we learn from their choices of highly recommending Red Lilly Management, who unfortunately didn’t even raise the minimum of $10K? At the same time they negatively reviewed our company who raised over $11K within our first 24 hours and are now surpassing $40K (Not including any outside investments).

Again, we completely understand that we are not a fit for you as an investment, and we only wish you the best of luck in all of your other investments!"
Open Box Buy,https://www.startengine.com/openboxbuy,Dennis Wurm,,No,9 months ago,How many shares do we receive with the purchase of 250$???,"Good Morning Dennis,

Our offering is a convertible note, which is actually a debt to the company until it converts into equity at a later date. Simply put, you will be loaning the company $250 and earning an interest rate of 10% on your loan until the point that it does convert into equity.

We anticipate successfully funding an equity round in the near future of approximately $3 Million up to $5 Million. It is at this point that we will have effectively set not only the company valuation as well as the prices per share of stock by this equity purchase. It is at this point that you will convert your notes. You will also receive a bonus of a 20% discount off the price paid by these new investors.

So for an example: if you were to purchase $250 worth of convertible notes today and it took us 1 Year exactly to raise the $3 Million equity round, then you will have $275 worth of equity to convert. Hypothetically, if the new investors are to pay $1 per share, you would be converting your $275 at a rate of $0.80 per share. This would give you roughly 344 shares for your $250 investment while the new investors will only have 250 shares for their $250.

Hopefully this answers your question and I appreciate your interest in our offering! Please feel free to reach out anytime should you have any more questions.

Best regards,

Rich Marino
Open Box Buy"
Open Box Buy,https://www.startengine.com/openboxbuy,Charles Hall,3,No,a year ago,"Hello, Rich:

I must say that some of the previous comments and questions have put you through the wringer. I have appreciated reading your responses to them. You seem quite sincere. My question is much simpler. First, I have always been leery of open box and refurbished products. I wonder how many other people might share this reservation and how it may affect your sales. I kind of think of such products as items that someone else has already found defective and has been unsuccessful in obtaining any remedy. Will your products come with any kind of guarantee that might overcome the reluctance to buy of an individual like me? Thanks for your attention.

Charles","Hey Charles,

Thanks for the kind words. I will say that I am exactly who I am coming off to be as you put it. I really believe in what I do as well as being a conduit for helping others. Not only do I see Open Box Buy as an opportunity to help others by providing great products at a deep discount which saves them money, I also see this crowdfunding opportunity to share the wealth with a bunch of ""regular folk"" just like me and not only for the more wealthy ""accredited investors"". Please don't take that the wrong way because I appreciate the accredited investors just as much as non-accredited, however with this fundraising vehicle I see that we can take basically everyone along with us while we build something amazing together.

I will acknowledge that at first, some of the comments really bothered me because I really do take my business personally and sometimes it is hard not to do so when I've poured so much of my time, money, and soul into this business. However I also realize that these are also just good people looking out for their own investments as well as looking to protect others from investing in a loser. I'm willing to bet that most who have been on the aggressive with me have been burned at some point in the past by an investment that didn't work out or by investing in a partner, CEO, or entrepreneur who was out for themselves and not for their investors.

I believe the success of a company is 50/50. Which is to say that 50% comes from the ""widget"", whether it is a car, a restaurant, or a technological gadget and the other 50% comes from it's people. So I put just as much weight in the success of a company in it's founder, employees, investors, and anyone else involved in delivering the ""widget"". I believe that the better I take care of my employees, partners, and investors, the better they will take care of our customers and the more success we will all have as a direct result.

And to answer your question directly, that is what makes us stand out as a retailer. We have always given a 30 day money back guarantee to all of our customers which gives them the piece of mind that their purchases are always safe with us. By doing this, it offers two big benefits to the company:

1. The first benefit is that the customer trusts us and is more comfortable with making their purchase as they feel protected.
2. The second is by providing this guarantee to the customer, we can actually receive a better price for the products because of the added value given by the guarantee. For example, if you were to buy a $100 item ""as-is"" with no guarantee or return policy, then as a customer you might only pay $30 for the item. Because I give the 30 day money back guarantee, I can easily get $50-$60 for the same item because if for some reason they don't like it, they can just bring it back.

And what does it really matter to me as a retailer of open box, closeout, or refurbished items if it is returned to our store? We simply have our inventory technicians process the inventory and put it right back out on the shelf as long as it is returned in the same as-new condition in which we sold it.

I can also share quite a bit of insight into the world of customer returns as I have learned quite a lot over the years from our retail suppliers. I have purchased many truckloads of customer returns which have included manifests with their internal notes as to why the items were returned and it is safe to say that about 90% of returns are from ""changed mind"", ""no longer wanted"", or ""buyers remorse"" listed as the reasons. These internal lists have come from Walmart, Macys, Kohls, Sams Club, Costco, Amazon, and almost every other national retailer from which we continually purchase products.

Just a quick google search produces many different articles all saying the same thing such as this article from 2015 titles top 10 reasons people return products. https://chargeback.com/top-10-reasons-for-a-product-return/ Just a spoiler alert, defective item isn't even on the list!

It is also important to note that most major manufacturers will still honor their warranty because they stand behind their products and their brand, not necessarily the stores in which they are sold. Some do not, however I have found that the majority of big companies do.

In the past, we have also offered extended warranties through big insurance companies such as Square Trade, however in recent years they stopped covering open box or refurbished products through retailers such as myself. Our future plans are to create a subsidiary company to OBB which will cover these extended warranties and for a very reasonable cost, we will offer them to our customer base for up to 2-3 years of additional warranty through our stores. Not only will this add further value to our customers, it will also be another source of revenues to the company. Because we already have a fully trained technical staff, we can also complete all of the warranty claims ourselves which will further keep our costs to a minimum.

So in a nutshell, we have got your covered!

Rich"
Trella Technologies,https://www.startengine.com/trella,John mensah,2,No,17 days ago,So I'd you invest do you get stock?,"Hello John, thanks for checking out our page. We're offering convertible notes which transfer into shares (Class B units). Please see below and our terms section for more information:

A convertible note offers you the right to receive Class B Units in Trella Technologies LLC. The amount of Class B Units you will receive in the future will be determined at the next equity round in which the Company raises at least $4,070,000.00 in a qualified equity financing. The highest conversion price per security is set based on a $30,000,000.00 Valuation Cap or if less, then you will receive a 20.0% discount on the price the new investors are paying. You also receive 10.0% interest per year added to your investment. When the maturity date is reached, if the note has not converted then you are entitled to receive Class B Units equal to your investment and interest back at a price per security determined by dividing the Valuation Cap by the aggregate number of outstanding equity securities of the Company as of immediately prior (on a fully diluted basis)."
Trella Technologies,https://www.startengine.com/trella,Jakob Kimeswenger,2,Yes,a month ago,Are there other Plants than Cannabis where LTS is used?,"Hello Jakob,
First, thanks for your support as it's greatly appreciated! To your question: Yes, low stress training (bending or tying of plants) can be done with a variety of plants, including tomatoes, wine grapes (also known as espalier), fruit-bearing plants and even trees. We're starting with a focus on cannabis, but our end goal includes using our system to grow trees indoors! Thanks again and have a great day!"
